3.46905151271e-08,1.56266141494e-10,8.38417800743e-13,5.88785314377e-13,4.88495235658e-13,1.36798509544e-13,1.41458854724e-13,1.20904597268e-13,9.76175635825e-14,9.2028164948e-14,8.56096307817e-14,8.47077019242e-14,7.54612351853e-14,7.03804314474e-14,6.68705871518e-14,6.32954814056e-14,6.00985611394e-14,5.74226992527e-14,5.44666487894e-14,5.20653396855e-14,4.98769224687e-14,4.7837344159e-14,4.58628062625e-14,4.40957052407e-14,4.20328215995e-14,4.03279214557e-14
1.11156925033e-07,4.68034844584e-09,1.2198428866e-12,5.87121557289e-11,4.66188476831e-13,2.48428088074e-13,6.37775407096e-14,4.58347375046e-14,1.4034206067e-13,1.25986382416e-13,5.37265321867e-14,7.06184696317e-14,7.26688974167e-14,7.34145482136e-14,6.58218688452e-14,6.70507468238e-14,6.13982572205e-14,5.95197039403e-14,5.6772343215e-14,5.39101019861e-14,5.19127211592e-14,4.93366723171e-14,4.76517554575e-14,4.59052748409e-14,4.3913915002e-14,4.16756502172e-14
2.84247416792e-05,0.000357460684227,1.93971791236e-07,0.00728448926418,8.48292400454e-10,1.67770931887e-08,2.59293048919e-09,3.46622936816e-08,1.77147712893e-09,8.07664824968e-10,2.2836360948e-09,4.5958252631e-09,8.0152994268e-07,8.0240857454e-08,5.94906241744e-09,3.51154212333e-08,4.88077309177e-12,5.18609107172e-13,5.79088156364e-14,5.60455391519e-14,5.39350983146e-14,5.12846457763e-14,4.93800385683e-14,4.74414981955e-14,4.52954028422e-14,4.35934221165e-14
0.274497457656,0.253618555448,0.240468591698,0.246886760035,0.267178799323,0.287117361769,0.30361601753,0.320141227751,0.316927372683,0.303651794595,0.304841046921,0.291001192723,0.302188262895,0.296537368882,0.261254674021,0.238143456094,0.206842847881,0.145167594866,0.0344054668094,5.86561008573e-14,5.61554942728e-14,5.35818224736e-14,5.14644599882e-14,4.93406196167e-14,4.70074180635e-14,4.51999134977e-14
0.680451361487,0.675974930402,0.665005462917,0.639512402182,0.626221064426,0.623985508021,0.626663166366,0.616105194194,0.593281077413,0.575404478738,0.55809732359,0.541610058463,0.46341865993,0.466256951418,0.425492729232,0.400165546779,0.277243476916,0.193472026433,0.00783823761887,6.1149420844e-14,5.84334470649e-14,5.58378577824e-14,5.36978032619e-14,5.13856346886e-14,4.91435746028e-14,4.68810728887e-14
0.925015470764,0.921764556917,0.905870689757,0.881634531721,0.868724361529,0.855076174401,0.834815032426,0.817427894673,0.804486242726,0.768462482424,0.710599556765,0.649730156219,0.629989937299,0.629281378089,0.575106250641,0.401960804161,0.157491925705,0.0256064927725,6.61178768251e-14,6.3671297922e-14,6.12516439985e-14,5.83655566009e-14,5.57400085932e-14,5.33332554248e-14,5.10724479993e-14,4.90577851712e-14
1.11588936006,1.1099428584,1.09424770837,1.08773738107,1.06085589398,1.02053903936,0.994483143192,0.97687413109,0.960157843882,0.908464027213,0.892169665335,0.745523606077,0.727429840085,0.691601241553,0.670441115707,0.28238736826,0.013860362026,7.19480933076e-14,6.88459490121e-14,6.6095367563e-14,6.36362974675e-14,6.0636723135e-14,5.83653655108e-14,5.57699988271e-14,5.31546730308e-14,5.09972051121e-14
1.29244698047,1.28382678583,1.2812035641,1.26127316503,1.23922765397,1.19971659072,1.17822869877,1.14709210821,1.13310110136,1.09295218638,0.910592525562,0.951863856378,0.925560592923,0.817619821214,0.260012698354,0.00646111946206,8.63394516994e-14,7.46414432189e-14,7.17719058136e-14,6.87125168702e-14,6.61226289406e-14,6.36107617845e-14,6.08500801259e-14,5.79893981152e-14,5.55479542222e-14,5.32902444277e-14
1.47155311987,1.46429875886,1.44741628891,1.42703789685,1.39380168271,1.37796305609,1.35364338407,1.30358858833,1.29887564854,1.17949770162,1.08029818587,1.0111549903,0.98284159218,0.953370815448,8.82465861437e-14,8.60145066646e-14,8.0417484121e-14,7.78504794376e-14,7.45724026834e-14,7.17261331343e-14,6.88883784244e-14,6.633992143e-14,6.3406503708e-14,6.09096638612e-14,5.8377908805e-14,5.59357854714e-14
1.62137715618,1.60879256779,1.59899251363,1.56705942536,1.51286027433,1.4609857964,1.48781283918,1.4570013212,1.29973121448,1.23762584397,1.18878446069,1.15790959134,0.341259568643,9.76298497996e-14,9.35952480485e-14,8.63701816629e-14,8.34834698854e-14,8.06810167001e-14,7.79189200831e-14,7.47779114419e-14,7.1881777658e-14,6.93934777209e-14,6.62877568911e-14,6.36386057203e-14,6.12516826877e-14,5.83100288875e-14
1.75098928827,1.75205022307,1.73074957842,1.63645182665,1.6995689291,1.54585743393,1.46951392518,1.4421901289,1.43337842518,1.35494590212,0.175072425764,0.0294155809485,1.16768121891e-13,1.06992084373e-13,1.03686757496e-13,8.96833810646e-14,8.64110500983e-14,8.38190332995e-14,8.07817450673e-14,7.79029950893e-14,7.48033504977e-14,7.22810901446e-14,6.94341208815e-14,6.67023877024e-14,6.37521972247e-14,6.12605778559e-14
1.88165352729,1.8833628611,1.85159991585,1.77942802497,1.79252970148,1.77492943852,1.66583594327,1.60578165939,0.967986593896,0.0933526166327,2.02342690013e-13,1.67167257707e-13,1.40649868603e-13,1.23108375075e-13,9.562802596e-14,9.24692259946e-14,8.96463156486e-14,8.67391317545e-14,8.38931868545e-14,8.11062261449e-14,7.79983365313e-14,7.49655850036e-14,7.24825953607e-14,6.94064846438e-14,6.66731774673e-14,6.41814733813e-14
2.04199718815,2.04704830975,2.00039876071,1.95326655441,1.88952028107,1.85362345232,1.43150280067,0.759388425705,3.8847785315e-13,3.36900537423e-13,2.78220932249e-13,2.16666527846e-13,1.68425956944e-13,1.01654389598e-13,9.847014625e-14,9.54817089064e-14,9.28818570465e-14,8.97244963964e-14,8.68895997684e-14,8.38046706024e-14,8.12383638708e-14,7.82734488799e-14,7.57250044957e-14,7.28648036598e-14,6.97084969322e-14,6.69769555391e-14
2.20158061185,2.17442817995,2.1569486699,1.86456010378,1.44225059413,2.01349648099,0.0158607889128,5.95315049624e-13,5.33091840606e-13,4.61483429093e-13,3.63102143673e-13,2.56133523633e-13,1.07882441495e-13,1.04890074182e-13,1.01725531955e-13,9.88156593534e-14,9.57850117982e-14,9.27994306387e-14,8.99793710609e-14,8.72536997735e-14,8.44665838985e-14,8.13427804324e-14,7.86341085134e-14,7.58454340542e-14,7.29142349478e-14,7.03696269719e-14
2.2753824837,2.0559683218,2.32717391898,2.31006478118,1.14302465704,1.05710724292e-12,9.42518715685e-13,8.47330904992e-13,7.49332225872e-13,6.04384390882e-13,1.17574867955e-13,1.14238368347e-13,1.10850078622e-13,1.07771389955e-13,1.04751806604e-13,1.02003385531e-13,9.86890494012e-14,9.60829680608e-14,9.32173462399e-14,9.06913642589e-14,8.75806251704e-14,8.46301884444e-14,8.21850045229e-14,7.90490602285e-14,7.60344168579e-14,7.31440160433e-14
2.21111427809,1.03712480761,0.581320450836,2.49435495535e-12,2.03605581401e-12,1.73871645407e-12,1.53371370635e-12,1.36303978214e-12,1.27249477107e-13,1.2372491022e-13,1.20439205298e-13,1.17525971733e-13,1.1414744258e-13,1.10850270568e-13,1.07901909407e-13,1.04875752175e-13,1.02105379291e-13,9.94916687798e-14,9.60534239819e-14,9.34394943215e-14,9.07240210709e-14,8.7624163854e-14,8.49891366388e-14,8.23197818115e-14,7.93619813771e-14,7.61284868335e-14
2.08655895089,2.69984240529e-11,1.18106547916e-11,7.70244479301e-12,6.91945816126e-12,1.39817984584e-13,1.36420719742e-13,1.33001591752e-13,1.29787383956e-13,1.26553575336e-13,1.23247836333e-13,1.20279027174e-13,1.17040525049e-13,1.14480509487e-13,1.11384420885e-13,1.08192124366e-13,1.05127315506e-13,1.02171070611e-13,9.93777606659e-14,9.64739380682e-14,9.39334744199e-14,9.11275736033e-14,8.79554456786e-14,8.53217667731e-14,8.27460660539e-14,7.95356771375e-14
1.61204154722e-13,1.56925004049e-13,1.52878720516e-13,1.48949565127e-13,1.45270503489e-13,1.4191023068e-13,1.38923652539e-13,1.35502915327e-13,1.3224190397e-13,1.29283521214e-13,1.26523549212e-13,1.23219466014e-13,1.20127885694e-13,1.1731914253e-13,1.14309723945e-13,1.11303798862e-13,1.08572517625e-13,1.05836166252e-13,1.02656047483e-13,9.97208962749e-14,9.6631872923e-14,9.42352248856e-14,9.1428896749e-14,8.87685407943e-14,8.58614569864e-14,8.29923613032e-14
1.62439781145e-13,1.58392215421e-13,1.54734607243e-13,1.51125929396e-13,1.47567122294e-13,1.44394384229e-13,1.40978321595e-13,1.37895868645e-13,1.34915200285e-13,1.31736780495e-13,1.29030937878e-13,1.26060860048e-13,1.23012086761e-13,1.20127990686e-13,1.17176000392e-13,1.14673771345e-13,1.1164663734e-13,1.08731026508e-13,1.06005603266e-13,1.03061442008e-13,1.00121343501e-13,9.73577187586e-14,9.46134271314e-14,9.20638972718e-14,8.91377415302e-14,8.58921255662e-14
1.64197506718e-13,1.6048738193e-13,1.56575195407e-13,1.52878722989e-13,1.49403766462e-13,1.46222387522e-13,1.42856411864e-13,1.39848675976e-13,1.3718776103e-13,1.34093996933e-13,1.31481399832e-13,1.285656167e-13,1.25825328464e-13,1.23195668713e-13,1.2026211735e-13,1.1747885103e-13,1.14494716205e-13,1.11695880995e-13,1.08901354892e-13,1.06363666576e-13,1.0336859117e-13,1.00575938069e-13,9.73545592861e-14,9.4729666504e-14,9.22133965608e-14,8.91329886316e-14
1.65777041914e-13,1.61635111009e-13,1.58232315826e-13,1.5467042676e-13,1.51322305356e-13,1.48287981789e-13,1.45184665418e-13,1.421694559e-13,1.39700192432e-13,1.36409266847e-13,1.33869698483e-13,1.31289461244e-13,1.28636067538e-13,1.25796787583e-13,1.23050684947e-13,1.20319951142e-13,1.17924339786e-13,1.1470282824e-13,1.12156157107e-13,1.09249161941e-13,1.0668874275e-13,1.0370310835e-13,1.01170476865e-13,9.78774874491e-14,9.53707636697e-14,9.2432662985e-14
1.67166329124e-13,1.63184884586e-13,1.59355094761e-13,1.56238143301e-13,1.53243833336e-13,1.4990755127e-13,1.46657072305e-13,1.43901108083e-13,1.41470957973e-13,1.3869599872e-13,1.36432123017e-13,1.33523979752e-13,1.31087705774e-13,1.28423951052e-13,1.25835436417e-13,1.23067619459e-13,1.20582405129e-13,1.17783087258e-13,1.15044513938e-13,1.12427401083e-13,1.09679182793e-13,1.06784826895e-13,1.04010670134e-13,1.01364368042e-13,9.85173986719e-14,9.57498694739e-14
1.68092890037e-13,1.64675479325e-13,1.61148362325e-13,1.57751693598e-13,1.54559404457e-13,1.5198314608e-13,1.48653922979e-13,1.45955795202e-13,1.43139757845e-13,1.41063300623e-13,1.38206662863e-13,1.35789008097e-13,1.33225219313e-13,1.30552639799e-13,1.28383009104e-13,1.25685693038e-13,1.22925103216e-13,1.20496969572e-13,1.18276436814e-13,1.15260209422e-13,1.12881544132e-13,1.09889015783e-13,1.07294994642e-13,1.0434568259e-13,1.01586895742e-13,9.8882548951e-14
1.69345226084e-13,1.65566305066e-13,1.62696424674e-13,1.58972861445e-13,1.55933532311e-13,1.5322189354e-13,1.50479249086e-13,1.4779104941e-13,1.45073685695e-13,1.42256538478e-13,1.40459217684e-13,1.3785362013e-13,1.35282205373e-13,1.33070404409e-13,1.30488009638e-13,1.28472716317e-13,1.2579671534e-13,1.23132154529e-13,1.20759221153e-13,1.18468517558e-13,1.15468220381e-13,1.12760103512e-13,1.10311295823e-13,1.0750220633e-13,1.04680917396e-13,1.02253831039e-13
1.70697573896e-13,1.66867747129e-13,1.63585990363e-13,1.60277632673e-13,1.57247554507e-13,1.54448356874e-13,1.52115551643e-13,1.49438737328e-13,1.46871225874e-13,1.44419323441e-13,1.41848363017e-13,1.39824056992e-13,1.37696253867e-13,1.35304119752e-13,1.3290581912e-13,1.30715370488e-13,1.28260480471e-13,1.25936373818e-13,1.23412006589e-13,1.20896207191e-13,1.18438407436e-13,1.15921183597e-13,1.13404152154e-13,1.10600072037e-13,1.08086261584e-13,1.05127352712e-13
1.71722202261e-13,1.68136091702e-13,1.6460756587e-13,1.61919981643e-13,1.58515488314e-13,1.5585458789e-13,1.53303560633e-13,1.50751273343e-13,1.48261257964e-13,1.4618014417e-13,1.43597344431e-13,1.41398056451e-13,1.39229064137e-13,1.36792791704e-13,1.34804177982e-13,1.32444038389e-13,1.3072555515e-13,1.28221705821e-13,1.25714329213e-13,1.23435972573e-13,1.20938990248e-13,1.18701507392e-13,1.16137071459e-13,1.13474220425e-13,1.11092801809e-13,1.0828204957e-13
